time,latitude,longitude,speed,speed_limit,acceleration,heading,yaw_rate,steering_angle,jerk,traffic_condition,road_condition,road_type,time_of_day,sudden_brake,sudden_acceleration,sudden_stop,sudden_turn,tight_turn,speeding,anomaly_explanation
4519,49.18169,73.44884,0.0,100,-6.03,324.95,0.0,0.0,-4.32,0,0,0,1,0,0,1,0,0,0,Sudden stop with speed drop of 89.5 km/h and hard braking (-6.03 m/s²)
4520,49.18336,73.44767,84.93,100,-5.74,324.98,0.0,0.0,-2.12,0,0,0,2,1,0,0,0,0,0,Sudden brake with acceleration -5.74 m/s² (below -6 threshold)
4521,49.18873,73.4439,71.35,60,-3.0,324.93,0.04,0.03,0.0,0,0,2,3,0,0,0,0,0,0,
4522,49.19071,73.44252,5.0,40,-3.0,325.12,0.39,0.78,0.0,2,3,1,3,0,0,0,0,0,0,
4523,49.19134,73.44218,20.23,40,2.0,331.65,5.17,5.13,1.0,1,0,1,1,0,0,0,0,0,0,
4524,49.19323,73.44142,55.28,60,2.0,338.09,2.78,1.39,0.0,0,0,2,2,0,0,0,0,0,0,
4525,49.20013,73.43867,62.11,100,-3.0,338.27,0.03,0.01,-1.0,0,0,0,0,0,0,0,0,0,0,
4526,49.20393,73.43743,33.1,60,-3.0,341.93,2.5,1.74,0.0,1,2,2,3,0,0,0,0,0,0,
4527,49.20585,73.43685,41.99,40,1.47,343.19,0.54,0.31,1.0,0,0,1,2,0,0,0,0,0,0,
4528,49.20602,73.43677,36.64,60,1.28,334.8,5.24,3.37,-0.19,0,2,2,3,0,0,0,0,0,0,
4529,49.20773,73.43598,45.07,100,-3.0,335.2,0.08,0.04,-1.0,2,1,0,2,0,0,0,0,0,0,
4530,49.21004,73.43473,26.62,40,2.0,331.58,2.29,1.88,1.0,2,1,1,0,0,0,0,0,0,0,
4531,49.21138,73.43425,69.41,100,-2.16,358.6,36.65,29.32,-1.0,0,0,0,2,0,0,0,1,0,0,Sudden turn with yaw rate 36.65 deg/s (above 25 threshold) at speed 69.41 km/h
4532,49.21654,73.43215,21.45,40,-3.0,337.85,1.84,1.76,-0.84,0,1,1,0,0,0,0,0,0,0,
4533,49.21782,73.43157,35.1,100,1.57,335.62,0.56,0.37,1.0,1,3,0,3,0,0,0,0,0,0,
4534,49.21901,73.43118,25.22,40,4.91,341.85,4.12,3.51,2.57,1,1,1,2,0,1,0,0,0,0,Sudden acceleration with acceleration 4.91 m/s² (above +2 threshold)
4535,49.22015,73.43086,38.41,100,2.0,1.98,26.59,21.27,0.0,0,1,0,1,0,0,0,1,0,0,Sudden turn with yaw rate 26.59 deg/s (above 25 threshold) at speed 38.41 km/h
4536,49.22063,73.43074,34.96,40,-3.0,345.96,0.82,0.55,-1.0,0,0,1,1,0,0,0,0,0,0,
4537,49.22119,73.43062,32.83,60,-3.0,347.91,1.33,0.93,0.0,2,0,2,2,0,0,0,0,0,0,
4538,49.22189,73.43046,25.0,40,0.56,347.12,0.52,0.45,1.0,2,0,1,2,0,0,0,0,0,0,
4539,49.22197,73.43046,34.18,100,-3.0,0.0,25.0,16.97,-1.0,1,3,0,3,0,0,0,0,0,0,
4540,49.22376,73.43036,16.91,40,-1.73,356.8,25.0,27.87,1.0,1,0,1,0,0,0,0,0,0,0,
4541,49.22428,73.43035,30.02,40,2.0,358.9,1.2,0.9,1.0,0,2,1,0,0,0,0,0,0,0,
4542,49.22555,73.43037,34.9,40,2.0,0.9,25.0,16.7,0.0,0,0,1,0,0,0,0,0,0,0,
4543,49.22736,73.43054,76.1,100,2.0,5.37,0.67,0.33,0.0,0,1,0,2,0,0,0,0,0,0,
4544,49.23087,73.43088,55.41,60,-3.0,5.53,0.07,0.04,-1.0,0,1,2,2,0,0,0,0,0,0,
4545,49.23205,73.43098,18.01,60,-3.26,62.55,52.38,40.49,1.0,0,3,2,3,0,0,0,0,1,0,Tight turn with steering angle 40.49 deg (above 35 threshold) and yaw rate 52.38 deg/s
4546,49.23856,73.43159,88.63,100,1.9,5.35,0.08,0.04,-0.1,0,0,0,2,0,0,0,0,0,0,
4547,49.24153,73.4319,30.28,40,-3.0,5.96,0.34,0.26,-1.0,0,0,1,1,0,0,0,0,0,0,
4548,49.24313,73.43218,31.64,100,-1.3,53.32,55.11,46.05,0.0,1,1,0,1,0,0,0,0,1,0,Tight turn with steering angle 46.05 deg (above 35 threshold) and yaw rate 55.11 deg/s
4549,49.24472,73.43251,17.9,40,-3.0,11.73,1.57,1.69,0.0,1,2,1,0,0,0,0,0,0,0,
4550,49.2455,73.43263,56.32,40,2.0,8.75,2.49,2.57,1.0,1,1,1,2,0,0,0,0,0,1,Speeding at 56.32 km/h with limit 40 km/h (41% over)
4551,49.24607,73.43268,0.0,100,-7.29,5.01,0.78,0.44,-3.97,0,3,0,1,0,0,1,0,0,0,Sudden stop with speed drop of 56.3 km/h and hard braking (-7.29 m/s²)
4552,49.24661,73.43272,44.62,60,1.99,4.24,0.41,0.22,-0.01,0,1,2,0,0,0,0,0,0,0,
4553,49.24821,73.43277,47.51,100,2.0,1.79,0.47,0.24,0.01,1,1,0,1,0,0,0,0,0,0,
4554,49.24985,73.43277,102.71,100,-3.0,0.0,0.27,0.13,-1.0,0,0,0,2,0,0,0,0,0,0,
4555,49.25199,73.43292,24.31,60,-3.0,4.01,3.56,3.11,0.0,1,0,2,3,0,0,0,0,0,0,
4556,49.25629,73.43331,42.92,60,1.57,5.18,0.64,0.36,1.0,0,0,2,1,0,0,0,0,0,0,
4557,49.26045,73.43374,28.08,40,2.0,5.9,0.43,0.34,0.43,1,0,1,3,0,0,0,0,0,0,
4558,49.26241,73.4338,71.63,100,-2.02,1.75,0.62,0.31,-1.0,2,0,0,1,0,0,0,0,0,0,
4559,49.26442,73.43361,23.22,40,-3.0,354.6,25.0,22.58,-0.98,0,2,1,3,0,0,0,0,0,0,
4560,49.26601,73.43326,46.36,60,2.0,347.59,3.55,1.89,1.0,0,1,2,1,0,0,0,0,0,0,
4561,49.26802,73.43274,34.29,100,-3.0,345.5,0.53,0.36,-1.0,1,3,0,3,0,0,0,0,0,0,
4562,49.2705,73.43209,38.26,100,-0.49,345.31,0.04,0.03,1.0,1,3,0,3,0,0,0,0,0,0,
4563,49.27377,73.43125,33.11,60,2.0,345.59,0.19,0.13,1.0,2,0,2,2,0,0,0,0,0,0,
4564,49.27556,73.43079,59.16,100,2.0,345.59,0.0,0.0,0.0,0,2,0,3,0,0,0,0,0,0,
4565,49.27807,73.43015,52.83,100,-3.0,345.7,0.02,0.01,-1.0,2,1,0,1,0,0,0,0,0,0,
4566,49.28119,73.42937,41.67,60,-3.0,345.96,0.15,0.09,0.0,0,0,2,2,0,0,0,0,0,0,
4567,49.28206,73.42915,39.49,60,2.0,345.81,0.09,0.05,1.0,2,0,2,2,0,0,0,0,0,0,
4568,49.28233,73.42909,68.69,100,-1.93,347.47,0.25,0.12,-1.0,1,0,0,2,0,0,0,0,0,0,
4569,49.28626,73.42804,34.86,40,2.0,345.04,1.22,0.82,1.0,0,0,1,1,0,0,0,0,0,0,
4570,49.28946,73.4272,79.33,100,-3.0,345.29,0.04,0.02,-1.0,0,1,0,0,0,0,0,0,0,0,
4571,49.29222,73.42648,53.32,40,-3.0,345.38,0.06,0.06,0.0,1,0,1,1,0,0,0,0,0,1,Speeding at 53.32 km/h with limit 40 km/h (33% over)
4572,49.29302,73.42631,71.79,60,2.0,348.0,1.71,1.15,1.0,0,3,2,3,0,0,0,0,0,0,
4573,49.29481,73.42606,0.0,100,-6.16,352.05,0.61,0.3,-2.84,1,0,0,3,0,0,1,0,0,0,Sudden stop with speed drop of 71.8 km/h and hard braking (-6.16 m/s²)
4574,49.29609,73.42583,66.76,100,-3.0,349.81,0.34,0.17,-1.0,1,0,0,1,0,0,0,0,0,0,
4575,49.29666,73.42567,30.66,40,-3.0,344.32,3.08,2.27,0.0,0,0,1,2,0,0,0,0,0,0,
4576,49.29729,73.4255,38.02,60,-5.64,344.9,0.35,0.22,-3.22,1,0,2,3,1,0,0,0,0,0,Sudden brake with acceleration -5.64 m/s² (below -6 threshold)
4577,49.29842,73.42512,24.17,100,2.0,341.41,0.52,0.26,0.0,0,0,0,3,0,0,0,0,0,0,
4578,49.30031,73.42439,93.65,100,-3.0,338.88,0.38,0.19,-1.0,0,0,0,2,0,0,0,0,0,0,
4579,49.30154,73.42401,24.6,40,-3.0,342.83,2.67,2.31,0.0,0,0,1,2,0,0,0,0,0,0,
4580,49.30412,73.42335,81.87,40,2.0,345.65,2.5,2.72,1.0,1,1,1,1,0,0,0,0,0,0,
4581,49.30723,73.42257,0.0,100,-6.04,345.92,0.04,0.02,-4.11,0,0,0,3,0,0,1,0,0,0,Sudden stop with speed drop of 81.9 km/h and hard braking (-6.04 m/s²)
4582,49.30919,73.42206,37.56,100,-3.0,345.41,0.12,0.07,-1.0,1,2,0,2,0,0,0,0,0,0,
4583,49.31148,73.42149,24.68,60,-3.0,346.02,0.53,0.46,0.0,2,1,2,0,0,0,0,0,0,0,
4584,49.31218,73.42133,30.27,60,2.0,347.12,0.81,0.61,1.0,2,2,2,1,0,0,0,0,0,0,
4585,49.31306,73.42114,42.09,60,2.0,6.52,41.43,33.14,0.0,0,0,2,1,0,0,0,1,0,0,Sudden turn with yaw rate 41.43 deg/s (above 25 threshold) at speed 42.09 km/h
4586,49.31802,73.41982,64.73,100,-3.0,345.1,0.41,0.2,-1.0,2,0,0,1,0,0,0,0,0,0,
4587,49.32059,73.41917,20.74,100,-3.0,345.81,0.28,0.27,0.0,2,3,0,2,0,0,0,0,0,0,
4588,49.32096,73.41907,44.45,60,2.0,15.48,35.29,28.23,1.0,1,0,2,2,0,0,0,1,0,0,Sudden turn with yaw rate 35.29 deg/s (above 25 threshold) at speed 44.45 km/h
4589,49.32399,73.4183,71.91,100,2.0,345.74,0.13,0.06,0.0,1,0,0,3,0,0,0,0,0,0,
4590,49.32512,73.41817,71.25,100,-5.89,353.44,1.15,0.58,-3.24,0,0,0,3,1,0,0,0,0,0,Sudden brake with acceleration -5.89 m/s² (below -6 threshold)
4591,49.32673,73.4179,57.14,40,-3.0,350.48,2.2,2.07,0.0,1,0,1,0,0,0,0,0,0,0,
4592,49.32753,73.41773,57.81,40,2.0,348.0,1.19,0.77,1.0,0,0,1,1,0,0,0,0,0,1,Speeding at 57.81 km/h with limit 40 km/h (45% over)
4593,49.32787,73.41766,0.0,100,-6.34,348.37,0.05,0.03,-3.59,0,0,0,1,0,0,1,0,0,0,Sudden stop with speed drop of 57.8 km/h and hard braking (-6.34 m/s²)
4594,49.32973,73.41702,36.94,40,-3.0,341.01,3.51,2.24,-1.0,0,0,1,2,0,0,0,0,0,0,
4595,49.33166,73.41625,62.24,60,2.0,338.25,1.3,0.65,1.0,0,0,2,1,0,0,0,0,0,0,
4596,49.3329,73.41594,0.0,100,-7.56,345.96,1.16,0.58,-4.69,1,1,0,2,0,0,1,0,0,0,Sudden stop with speed drop of 62.2 km/h and hard braking (-7.56 m/s²)
4597,49.34287,73.41327,57.27,100,-3.0,345.01,0.15,0.08,-1.0,2,0,0,3,0,0,0,0,0,0,
4598,49.34488,73.41265,42.38,100,2.0,342.86,0.45,0.26,1.0,1,3,0,0,0,0,0,0,0,0,
4599,49.35222,73.41003,68.3,100,2.0,340.36,0.38,0.19,0.0,1,0,0,0,0,0,0,0,0,0,
4600,49.36028,73.40714,69.19,100,2.0,340.27,0.01,0.01,0.0,1,0,0,0,0,0,0,0,0,0,
4601,49.3668,73.40518,92.91,100,-3.0,343.27,0.45,0.22,-1.0,0,0,0,3,0,0,0,0,0,0,
4602,49.36942,73.40441,36.93,60,-3.0,343.62,0.22,0.14,0.0,2,0,2,1,0,0,0,0,0,0,
4603,49.37727,73.40206,47.34,60,2.0,343.33,0.14,0.07,1.0,0,0,2,2,0,0,0,0,0,0,
4604,49.38138,73.4008,44.96,60,2.0,342.96,0.2,0.11,0.0,1,1,2,2,0,0,0,0,0,0,
4605,49.3831,73.40009,40.0,100,-2.85,29.12,57.01,42.27,-1.0,0,2,0,3,0,0,0,0,1,0,Tight turn with steering angle 42.27 deg (above 35 threshold) and yaw rate 57.01 deg/s
4606,49.38406,73.39962,22.46,40,-3.0,333.91,2.66,2.46,0.0,0,0,1,2,0,0,0,0,0,0,
4607,49.38578,73.39859,30.04,40,2.96,329.09,2.76,2.07,2.58,0,0,1,0,0,1,0,0,0,0,Sudden acceleration with acceleration 2.96 m/s² (above +2 threshold)
4608,49.38661,73.39805,40.77,40,2.0,326.95,1.74,1.77,1.0,0,3,1,1,0,0,0,0,0,0,
4609,49.38813,73.39686,39.72,40,2.0,321.94,2.24,1.35,0.0,0,0,1,3,0,0,0,0,0,0,
4610,49.38923,73.39598,31.12,40,-3.0,321.34,0.33,0.24,-1.0,0,1,1,2,0,0,0,0,0,0,
4611,49.39055,73.39467,24.48,40,-3.0,315.22,4.15,3.61,0.0,0,1,1,1,0,0,0,0,0,0,
4612,49.392,73.3931,23.72,40,2.0,312.72,1.74,1.54,1.0,0,2,1,1,0,0,0,0,0,0,
4613,49.39319,73.39156,39.16,60,2.0,307.69,2.96,1.81,0.0,0,2,2,1,0,0,0,0,0,0,
4614,49.39452,73.38971,29.99,40,-3.0,305.71,1.13,0.85,-1.0,0,0,1,1,0,0,0,0,0,0,
4615,49.39543,73.38837,20.87,60,-3.98,343.15,52.42,37.4,1.0,0,2,2,2,0,0,0,0,1,0,Tight turn with steering angle 37.4 deg (above 35 threshold) and yaw rate 52.42 deg/s
4616,49.39649,73.38666,80.89,100,2.0,301.79,0.36,0.18,0.0,1,1,0,2,0,0,0,0,0,0,
4617,49.39754,73.38474,56.61,100,-3.0,298.67,0.51,0.25,-1.0,2,1,0,2,0,0,0,0,0,0,
4618,49.39855,73.3827,27.93,100,-3.0,296.34,0.71,0.56,0.0,2,3,0,2,0,0,0,0,0,0,
4619,49.40005,73.38059,27.97,40,2.0,305.41,5.5,4.35,1.0,0,2,1,1,0,0,0,0,0,0,
4620,49.40152,73.37864,55.97,100,2.0,307.01,0.26,0.13,0.0,2,0,0,1,0,0,0,0,0,0,
4621,49.4031,73.37672,99.29,100,2.0,309.45,0.37,0.18,0.0,0,0,0,2,0,0,0,0,0,0,
4622,49.40361,73.37626,74.07,100,-3.0,317.95,1.27,0.64,-1.0,0,0,0,3,0,0,0,0,0,0,
4623,49.40512,73.37479,73.39,100,-3.0,315.77,0.33,0.16,0.0,1,0,0,3,0,0,0,0,0,0,
4624,49.41105,73.36945,30.68,60,-3.0,331.22,27.14,21.71,0.0,2,0,2,0,0,0,0,1,0,0,Sudden turn with yaw rate 27.14 deg/s (above 25 threshold) at speed 30.68 km/h
4625,49.41975,73.36149,41.35,60,-2.76,317.54,0.25,0.15,0.24,0,0,2,2,0,0,0,0,0,0,
4626,49.43477,73.34797,24.06,40,-0.1,318.01,0.32,0.28,1.0,0,1,1,2,0,0,0,0,0,0,
4627,49.43808,73.34478,41.12,60,2.0,316.06,1.1,0.65,1.0,2,0,2,0,0,0,0,0,0,0,
4628,49.44139,73.34138,46.35,100,-3.0,314.23,0.36,0.19,-1.0,2,0,0,1,0,0,0,0,0,0,
4629,49.44816,73.33457,33.21,40,-3.0,314.83,0.31,0.22,0.0,1,0,1,2,0,0,0,0,0,0,
4630,49.45266,73.32974,33.93,40,-1.71,312.97,0.95,0.65,1.0,0,0,1,3,0,0,0,0,0,0,
4631,49.4537,73.32847,29.12,40,2.0,309.31,2.15,1.65,1.0,0,0,1,3,0,0,0,0,0,0,
4632,49.45384,73.32831,44.14,60,2.0,311.19,0.99,0.55,0.0,0,1,2,3,0,0,0,0,0,0,
4633,49.45393,73.3282,52.83,60,-3.0,309.29,0.85,0.43,-1.0,0,1,2,1,0,0,0,0,0,0,
4634,49.45404,73.32806,17.81,40,2.0,308.16,0.99,1.07,1.0,2,2,1,3,0,0,0,0,0,0,
4635,49.46193,73.31884,60.16,100,2.0,310.56,0.37,0.18,0.0,2,0,0,1,0,0,0,0,0,0,
4636,49.46297,73.31766,55.2,100,-3.0,311.39,0.14,0.07,-1.0,2,0,0,2,0,0,0,0,0,0,
4637,49.46407,73.31661,45.02,60,-7.45,316.33,2.57,1.4,-2.53,0,0,2,0,1,0,0,0,0,0,Sudden brake with acceleration -7.45 m/s² (below -6 threshold)
4638,49.4645,73.31622,30.84,100,2.0,317.79,0.22,0.11,0.0,0,1,0,3,0,0,0,0,0,0,
4639,49.46517,73.31562,83.54,100,-3.0,318.15,0.05,0.03,-1.0,1,0,0,1,0,0,0,0,0,0,
4640,49.46561,73.31526,24.91,40,-3.0,320.71,1.71,1.47,0.0,2,1,1,0,0,0,0,0,0,0,
4641,49.46689,73.31424,38.38,40,2.0,321.45,0.34,0.21,1.0,0,0,1,3,0,0,0,0,0,0,
4642,49.46712,73.31405,30.86,40,-3.0,320.44,0.56,0.41,-1.0,0,1,1,1,0,0,0,0,0,0,
4643,49.46853,73.31289,20.6,40,2.0,320.56,0.09,0.09,1.0,1,0,1,3,0,0,0,0,0,0,
4644,49.4693,73.31223,79.13,100,2.0,319.4,0.17,0.09,0.0,0,0,0,1,0,0,0,0,0,0,
4645,49.47006,73.31153,57.1,100,-3.0,317.35,0.33,0.16,-1.0,0,2,0,3,0,0,0,0,0,0,
4646,49.47126,73.31037,53.13,100,2.0,315.97,0.24,0.12,1.0,2,0,0,3,0,0,0,0,0,0,
4647,49.47315,73.30821,96.27,100,-5.87,311.19,0.72,0.36,-2.94,0,0,0,1,1,0,0,0,0,0,Sudden brake with acceleration -5.87 m/s² (below -6 threshold)
4648,49.4744,73.30658,83.74,40,-3.0,307.48,2.5,2.17,0.0,1,1,1,2,0,0,0,0,0,0,
4649,49.47496,73.30584,31.24,60,2.0,307.12,0.26,0.19,1.0,1,1,2,3,0,0,0,0,0,0,
4650,49.47626,73.30413,31.75,60,2.0,307.24,0.09,0.06,0.0,2,1,2,2,0,0,0,0,0,0,
4651,49.47808,73.30176,58.81,100,2.0,307.52,0.04,0.02,0.0,0,3,0,1,0,0,0,0,0,0,
4652,49.48123,73.29766,80.16,100,-3.0,336.7,29.22,23.38,-1.0,1,1,0,1,0,0,0,1,0,0,Sudden turn with yaw rate 29.22 deg/s (above 25 threshold) at speed 80.16 km/h
4653,49.48168,73.29714,48.04,100,-3.0,310.87,0.63,0.33,0.0,2,0,0,3,0,0,0,0,0,0,
4654,49.48349,73.29504,36.58,40,-3.0,310.76,0.05,0.04,0.0,0,0,1,3,0,0,0,0,0,0,
4655,49.48567,73.29297,33.92,40,2.0,316.48,2.94,2.01,1.0,0,0,1,2,0,0,0,0,0,0,
4656,49.4874,73.2916,63.33,100,2.0,321.62,0.77,0.39,0.0,1,0,0,0,0,0,0,0,0,0,
4657,49.48914,73.29048,55.74,100,-3.0,327.23,0.92,0.46,-1.0,1,0,0,0,0,0,0,0,0,0,
4658,49.4903,73.28987,41.66,40,-3.0,332.26,2.16,1.25,0.0,0,0,1,2,0,0,0,0,0,0,
4659,49.49149,73.28931,28.3,60,2.0,334.8,1.98,1.55,1.0,1,1,2,3,0,0,0,0,0,0,
4660,49.49319,73.28865,74.94,100,-1.63,338.78,0.6,0.3,-1.0,1,0,0,2,0,0,0,0,0,0,
4661,49.49518,73.28812,24.38,40,-3.0,345.09,4.29,3.74,-1.0,2,0,1,1,0,0,0,0,0,0,
4662,49.49696,73.28781,34.92,60,0.53,350.12,3.28,2.19,1.0,1,0,2,0,0,0,0,0,0,0,
4663,49.49912,73.28767,25.66,40,-3.0,356.29,4.02,3.39,-1.0,1,0,1,0,0,0,0,0,0,0,
4664,49.50333,73.2879,21.39,40,2.0,3.13,25.0,23.89,1.0,1,3,1,3,0,0,0,0,0,0,
4665,49.51468,73.28844,79.59,60,-3.0,2.72,0.19,0.09,-1.0,0,1,2,3,0,0,0,0,0,1,Speeding at 79.59 km/h with limit 60 km/h (33% over)
4666,49.51809,73.28859,11.25,40,-3.0,2.52,0.25,0.36,0.0,1,3,1,0,0,0,0,0,0,0,
4667,49.52417,73.28888,25.22,40,2.0,2.73,0.14,0.12,1.0,2,0,1,2,0,0,0,0,0,0,
4668,49.52481,73.28893,26.42,40,-2.2,4.47,1.11,0.91,-1.0,0,0,1,3,0,0,0,0,0,0,
4669,49.52793,73.28924,19.95,40,2.0,5.67,0.97,0.97,1.0,1,1,1,1,0,0,0,0,0,0,
4670,49.52953,73.28962,130.62,100,2.0,13.36,1.49,0.79,0.0,2,0,0,1,0,0,0,0,0,1,Speeding at 130.62 km/h with limit 100 km/h (31% over)
4671,49.5307,73.29001,45.09,60,2.0,18.43,2.63,1.43,0.0,0,2,2,2,0,0,0,0,0,0,
4672,49.53154,73.29029,78.28,100,-3.0,18.43,0.0,0.0,-1.0,0,1,0,3,0,0,0,0,0,0,
4673,49.5323,73.2906,27.43,40,-3.0,22.19,2.32,1.86,0.0,0,1,1,0,0,0,0,0,0,0,
4674,49.53528,73.29209,39.25,40,2.0,26.57,1.98,1.2,1.0,0,0,1,2,0,0,0,0,0,0,
4675,49.53645,73.29287,33.12,60,-1.98,33.69,4.86,3.38,-1.0,0,3,2,0,0,0,0,0,0,0,
4676,49.53745,73.29337,34.49,60,-5.14,26.57,4.69,3.16,-2.41,1,0,2,3,1,0,0,0,0,0,Sudden brake with acceleration -5.14 m/s² (below -6 threshold)
4677,49.53807,73.29356,52.61,40,2.0,17.04,6.53,5.73,1.0,0,2,1,0,0,0,0,0,0,0,
4678,49.53891,73.29368,0.0,60,-6.35,8.13,4.02,2.01,-2.71,0,0,2,2,0,0,1,0,0,0,Sudden stop with speed drop of 52.6 km/h and hard braking (-6.35 m/s²)
4679,49.54034,73.2936,36.92,40,-3.0,356.8,25.0,15.99,-1.0,0,1,1,1,0,0,0,0,0,0,
4680,49.54056,73.29353,26.54,40,-3.0,342.35,9.16,7.52,0.0,2,0,1,3,0,0,0,0,0,0,
4681,49.54154,73.29308,28.84,40,2.0,335.34,4.14,3.2,1.0,0,1,1,2,0,0,0,0,0,0,
4682,49.54184,73.29294,40.0,100,-3.37,16.07,48.22,40.08,-1.0,0,0,0,3,0,0,0,0,1,0,Tight turn with steering angle 40.08 deg (above 35 threshold) and yaw rate 48.22 deg/s
4683,49.54315,73.29187,26.1,40,-3.0,320.76,9.15,7.6,-1.0,1,0,1,2,0,0,0,0,0,0,
4684,49.54797,73.28687,25.7,40,-0.72,313.95,4.44,3.73,1.0,1,1,1,0,0,0,0,0,0,0,
4685,49.54935,73.28531,24.37,40,-2.5,311.5,1.67,1.46,-1.0,0,0,1,2,0,0,0,0,0,0,
4686,49.5499,73.28461,19.71,40,2.0,308.16,2.7,2.73,1.0,2,1,1,1,0,0,0,0,0,0,
4687,49.55288,73.28036,52.58,60,2.0,305.04,1.41,0.7,0.0,0,0,2,2,0,0,0,0,0,0,
4688,49.5547,73.2776,52.94,100,-3.0,321.03,26.02,20.82,-1.0,2,0,0,1,0,0,0,1,0,0,Sudden turn with yaw rate 26.02 deg/s (above 25 threshold) at speed 52.94 km/h
4689,49.55624,73.27536,25.13,40,-3.0,304.51,0.73,0.63,0.0,0,3,1,0,0,0,0,0,0,0,
4690,49.5569,73.2743,31.69,40,2.0,301.91,1.42,1.02,1.0,0,0,1,1,0,0,0,0,0,0,
4691,49.55759,73.27305,33.18,40,2.0,298.9,1.58,1.1,0.0,0,0,1,2,0,0,0,0,0,0,
4692,49.55806,73.27208,82.27,100,2.0,295.85,0.46,0.23,0.0,0,1,0,2,0,0,0,0,0,0,
4693,49.55864,73.27077,75.82,100,-3.0,293.88,0.3,0.15,-1.0,1,0,0,1,0,0,0,0,0,0,
4694,49.55909,73.26967,29.11,40,-3.0,292.25,0.96,0.73,0.0,2,1,1,3,0,0,0,0,0,0,
4695,49.55968,73.26781,42.87,100,2.0,287.6,0.97,0.55,1.0,1,3,0,1,0,0,0,0,0,0,
4696,49.56097,73.26316,48.2,100,2.0,285.51,0.39,0.2,0.0,1,2,0,0,0,0,0,0,0,0,
4697,49.56148,73.26143,58.15,60,-7.3,286.43,0.38,0.19,-3.45,0,0,2,2,1,0,0,0,0,0,Sudden brake with acceleration -7.3 m/s² (below -6 threshold)
4698,49.56224,73.25939,40.49,100,-3.0,290.43,0.6,0.3,-1.0,0,2,0,3,0,0,0,0,0,0,
4699,49.5625,73.25875,29.22,40,-2.46,292.11,0.98,0.75,0.54,0,0,1,0,0,0,0,0,0,0,
4700,49.56332,73.25686,56.88,60,2.0,293.45,0.57,0.28,1.0,0,0,2,1,0,0,0,0,0,0,
4701,49.56391,73.25575,35.86,40,-3.0,297.99,2.22,1.45,-1.0,0,0,1,0,0,0,0,0,0,0,
4702,49.56461,73.25455,43.03,60,-3.0,300.26,1.23,0.69,0.0,2,0,2,1,0,0,0,0,0,0,
4703,49.56552,73.25314,24.26,40,-3.0,302.84,1.76,1.54,0.0,1,2,1,3,0,0,0,0,0,0,
4704,49.56653,73.25172,23.54,40,2.0,305.42,1.81,1.62,1.0,1,1,1,2,0,0,0,0,0,0,
4705,49.56842,73.24947,80.59,100,-3.0,310.03,0.69,0.35,-1.0,0,0,0,1,0,0,0,0,0,0,
4706,49.57013,73.24728,5.0,40,-3.0,307.98,4.09,8.19,0.0,2,1,1,3,0,0,0,0,0,0,
4707,49.57034,73.24701,51.39,100,2.0,307.87,0.02,0.01,1.0,2,0,0,3,0,0,0,0,0,0,
4708,49.57212,73.24442,76.59,100,-3.0,304.5,0.51,0.25,-1.0,1,0,0,1,0,0,0,0,0,0,
4709,49.57343,73.24235,23.04,40,4.54,302.33,1.55,1.41,3.24,1,0,1,1,0,1,0,0,0,0,Sudden acceleration with acceleration 4.54 m/s² (above +2 threshold)
4710,49.57578,73.23944,37.85,60,2.0,308.92,4.21,2.76,1.0,1,0,2,2,0,0,0,0,0,0,
4711,49.57714,73.23793,51.76,100,-3.0,312.01,0.54,0.27,-1.0,0,3,0,2,0,0,0,0,0,0,
4712,49.57771,73.23728,27.85,40,2.0,311.25,0.46,0.37,1.0,2,1,1,3,0,0,0,0,0,0,
4713,49.57904,73.23598,84.52,100,-7.34,315.65,0.66,0.33,-3.26,0,1,0,2,1,0,0,0,0,0,Sudden brake with acceleration -7.34 m/s² (below -6 threshold)
4714,49.58047,73.23459,71.88,40,-3.0,315.81,0.1,0.09,-1.0,1,0,1,3,0,0,0,0,0,0,
4715,49.58214,73.23317,63.62,100,2.0,319.63,0.57,0.29,1.0,2,0,0,1,0,0,0,0,0,0,
4716,49.58367,73.23192,33.31,60,-3.0,320.75,0.76,0.53,-1.0,2,0,2,0,0,0,0,0,0,0,
4717,49.58477,73.23117,26.09,40,-0.26,325.71,3.19,2.65,1.0,0,0,1,2,0,0,0,0,0,0,
4718,49.58738,73.22947,32.68,40,-3.0,326.92,0.64,0.45,-1.0,1,0,1,0,0,0,0,0,0,0,
4719,49.58955,73.22823,9.22,40,2.0,330.26,4.69,7.32,1.0,1,3,1,2,0,0,0,0,0,0,
4720,49.59081,73.22761,95.16,100,2.0,333.8,0.53,0.27,0.0,0,0,0,1,0,0,0,0,0,0,
4721,49.59131,73.22738,26.92,40,-3.0,335.3,0.94,0.76,-1.0,0,0,1,0,0,0,0,0,0,0,
4722,49.59193,73.22709,55.33,60,0.52,334.93,0.16,0.08,1.0,0,0,2,2,0,0,0,0,0,0,
4723,49.59303,73.22663,28.16,40,2.0,337.31,1.43,1.13,1.0,1,0,1,2,0,0,0,0,0,0,
4724,49.59499,73.22594,40.0,100,-3.35,20.36,53.71,37.93,-1.0,0,3,0,1,0,0,0,0,1,0,Tight turn with steering angle 37.93 deg (above 35 threshold) and yaw rate 53.71 deg/s
4725,49.59545,73.22579,25.56,60,-3.0,341.94,1.13,0.96,-1.0,0,2,2,1,0,0,0,0,0,0,
